Plan: Flamethrower Trap;Recipe_Workshop_Trap_Flamethrower; (Fight For Freedom)
Plan: Flannel Shirt and Jeans;recipe_Armor_Casual_Underarmor_FlannelJeans; (Fight For Freedom)
Plan: Flare;W05_Recipe_Tinkers_FlareGrenade_GoldVendor; (Fight For Freedom)
Plan: Flare Gun;Recipe_Weapon_Ranged_FlareGun; (Fight For Freedom)
Plan: Flashbang;zzz_Recipe_Tinkers_GrenadeFlashbang; (Fight For Freedom)
Plan: Flatwoods Monster Plushie;zzz_Recipe_Workshop_FloorDecor_Plushie_FlatwoodsMonster; (Fight For Freedom)
Plan: Flatwoods Monster Poster;Moon_Recipe_Workshop_StandalonePoster_Flatwoods; (Fight For Freedom)
Plan: Flatwoods Monster Tube;zzz_Recipe_Workshop_FlatwoodsMonsterTube; (Fight For Freedom)
Plan: Flatwoods Monster Tube;Recipe_Workshop_FlatwoodsMonsterTube; (Fight For Freedom)
Plan: Floater Flamer Grenade;Recipe_Tinkers_GrenadeFloaterFlamer_GoldVendor; (Fight For Freedom)
Plan: Floater Freezer Grenade;Recipe_Tinkers_GrenadeFloaterFreezer_GoldVendor; (Fight For Freedom)
Plan: Floater Freezer Tube;zzz_Recipe_Workshop_FloaterFreezer; (Fight For Freedom)
Plan: Floater Gnasher Grenade;Recipe_Tinkers_GrenadeFloaterGnasher_GoldVendor; (Fight For Freedom)
Plan: Floater Gnasher Tube;zzz_Recipe_Workshop_FloaterGnasher; (Fight For Freedom)
Plan: Floater Tubes;Recipe_Workshop_FloaterTubes; (Fight For Freedom)
Plan: Floor Safe;Recipe_Workshop_Container_WorkshopSafeFloor01; (Fight For Freedom)
Plan: Floor Safe;E09D_Recipe_Workshop_SafeFloor; (Fight For Freedom)
Plan: Footlocker;Recipe_Workshop_Container_FootLocker; (Fight For Freedom)
Plan: Fortune Teller Machine;SCORE_Recipe_workshop_CAMP_Utility_FortuneTeller_GoldVendor; (Fight For Freedom)
Plan: Frame Backpack;NOTINUSE_Recipe_Armor_Backpack_Frame; (Fight For Freedom)
Plan: Freezing Electro Enforcer;Recipe_mod_melee_ElectroEnforcer_Freezing; (Fight For Freedom)
Plan: Frog Habitat;Recipe_Workshop_FloorDecor_FrogHabitat; (Fight For Freedom)
Plan: Full Pumpkin Rack;Recipe_Workshop_FloorDecor_PumpkinRack01; (Fight For Freedom)
Plan: Fur Sleeping Bag;MOON_Ambush_Workshop_Recipe_SleepingBagFur; (Fight For Freedom)
Plan: Fur-lined Jacket and Jeans;Recipe_Clothes_FurJacketandJeans_Christmas2019_NW; (Fight For Freedom)
Plan: Fusion Generator;Recipe_Workshop_Power_Generator_Fusion; (Fight For Freedom)
Plan: Gamma Gun;Recipe_Weapon_Ranged_GammaGun; (Fight For Freedom)
Plan: Gamma Gun Electric Signal Carrier Antennae;recipe_mod_GammaGun_SpecialMuzzle_Charger; (Fight For Freedom)
Plan: Garage Door;Recipe_Workshop_Walls_Warehouse_GarageDoor; (Fight For Freedom)
Plan: Garden Bench;Recipe_Workshop_Benches_Metal_Asylum; (Fight For Freedom)
Plan: Gas Signage;Recipe_Workshop_FloorDecor_Misc_RedRocketGasSign01; (Fight For Freedom)
Plan: Gatling Gun;Recipe_Weapon_Ranged_GatlingGun; (Fight For Freedom)
Plan: Gatling Laser;Recipe_Weapon_Ranged_GatlingLaser; (Fight For Freedom)
Plan: Gatling Laser Refined Beta Wave Tuner;recipe_mod_GatlingLaser_Receiver_Burning-HipAccuracy; (Fight For Freedom)
Plan: Gatling Laser Severe Beta Wave Tuner;recipe_mod_GatlingLaser_Receiver_Burning-CritDMG; (Fight For Freedom)
Plan: Gatling Plasma;Recipe_Weapon_Ranged_GatlingPlasma; (Fight For Freedom)
Plan: Gauntlet;W05_Recipe_Weapon_Melee_Gauntlet_GoldVendor; (Fight For Freedom)
Plan: Gauntlet Shock Pads;W05_recipe_mod_Gauntlet_Shock_GoldVendor; (Fight For Freedom)
Plan: Gauss Minigun;W05_Recipe_Weapon_Ranged_GaussMinigun_GoldVendor_29; (Fight For Freedom)
Plan: Gauss Minigun Gunner Sights;W05_recipe_mod_GaussMiniGun_SCOPE_SightReflex_GoldVendor; (Fight For Freedom)
Plan: Gauss Minigun Hex Barrel;POST_recipe_mod_GaussMiniGun_Barrel_Hex; (Fight For Freedom)
Plan: Gauss Minigun Penta Barrel;W05_recipe_mod_GaussMiniGun_Barrel_Penta_GoldVendor; (Fight For Freedom)
Plan: Gauss Minigun Tesla Capacitor;W05_recipe_mod_GaussMiniGun_Tesla_Capacitor_GoldVendor; (Fight For Freedom)
Plan: Gauss Minigun Tesla Dynamo;W05_recipe_mod_GaussMiniGun_Tesla_Dynamo_GoldVendor; (Fight For Freedom)
Plan: Gauss Minigun Triple Barrel;W05_recipe_mod_GaussMiniGun_Barrel_Triple_GoldVendor; (Fight For Freedom)
Plan: Gauss Pistol;W05_Recipe_Weapon_Ranged_GaussPistol_GoldVendor; (Fight For Freedom)
Plan: Gauss Pistol Aligned Short Barrel;W05_recipe_mod_GaussPistol_Barrel_Short_Recoil-HipAccuracy_GoldVendor; (Fight For Freedom)
Plan: Gauss Pistol Drum Magazine;W05_recipe_mod_GaussPistol_Magazine_Ammo_GoldVendor; (Fight For Freedom)
Plan: Gauss Pistol Glow Sights;W05_recipe_mod_GaussPistol_SCOPE_GlowSight_Base_GoldVendor; (Fight For Freedom)
Plan: Gauss Pistol Hardened Receiver;W05_recipe_mod_GaussPistol_Receiver_Damage_GoldVendor; (Fight For Freedom)
Plan: Gauss Pistol Refined Receiver;W05_recipe_mod_GaussPistol_Receiver_Damage-HipAccuracy_GoldVendor; (Fight For Freedom)
Plan: Gauss Pistol Reflex Sight;W05_recipe_mod_GaussPistol_SCOPE_reflex_Base_GoldVendor; (Fight For Freedom)
Plan: Gauss Pistol Suppressed Barrel;W05_recipe_mod_GaussPistol_Barrel_Suppressed_GoldVendor; (Fight For Freedom)
Plan: Gauss Pistol Vicious Receiver;W05_recipe_mod_GaussPistol_receiver_CritDMG-HipAccuracy_GoldVendor; (Fight For Freedom)
Plan: Gauss Rifle;Recipe_Weapon_Ranged_GaussRifle; (Fight For Freedom)
Plan: Gauss Rifle Long NV Scope;recipe_mod_GaussRifle_SCOPE_longscope_NV_Base; (Fight For Freedom)
Plan: Gauss Rifle Medium NV Scope;recipe_mod_GaussRifle_SCOPE_MediumScope_NV_Base; (Fight For Freedom)
Plan: Gauss Rifle Short NV Scope;recipe_mod_GaussRifle_SCOPE_shortscope_NV_Base; (Fight For Freedom)
Plan: Gauss Shotgun;W05_Recipe_Weapon_Ranged_GaussShotgun_GoldVendor; (Fight For Freedom)
Plan: Gauss Shotgun Aligned Stock;W05_recipe_mod_GaussShotgun_Grip_Recoil-HipAccuracy_GoldVendor; (Fight For Freedom)
Plan: Gauss Shotgun Extended Barrel;W05_recipe_mod_GaussShotgun_Barrel_Extended_GoldVendor; (Fight For Freedom)
Plan: Gauss Shotgun Extended Magazine;W05_recipe_mod_GaussShotgun_Magazine_Extended_GoldVendor; (Fight For Freedom)
Plan: Gauss Shotgun Forceful Stock;W05_recipe_mod_GaussShotgun_Grip_Recoil-SecondaryDMG_GoldVendor; (Fight For Freedom)
Plan: Gauss Shotgun Hardened Receiver;W05_recipe_mod_GaussShotgun_Receiver_Damage_GoldVendor; (Fight For Freedom)
Plan: Gauss Shotgun Perforating Magazine;W05_recipe_mod_GaussShotgun_Magazine_ArmorPen_GoldVendor; (Fight For Freedom)
Plan: Gauss Shotgun Precise Stock;W05_recipe_mod_GaussShotgun_Grip_HipAccuracy-SecondaryDMG_GoldVendor; (Fight For Freedom)
Plan: Gauss Shotgun Refined Receiver;W05_recipe_mod_GaussShotgun_Receiver_Damage-HipAccuracy_GoldVendor; (Fight For Freedom)
Plan: Gauss Shotgun Shielded Barrel;W05_recipe_mod_GaussShotgun_Barrel_Shielded_GoldVendor; (Fight For Freedom)
Plan: Gauss Shotgun Short Scope;W05_recipe_mod_GaussShotgun_Scope_Short_GoldVendor; (Fight For Freedom)
Plan: Gauss Shotgun Vicious Receiver;W05_recipe_mod_GaussShotgun_receiver_CritDMG-HipAccuracy_GoldVendor; (Fight For Freedom)
Plan: Getaway Wagon;E09D_Recipe_Workshop_Wagon; (Fight For Freedom)
Plan: Ghillie Suit;Recipe_Clothes_GhillieSuit_Survivors2020_NW; (Fight For Freedom)
Plan: Ghillie Suit Hood;Recipe_Headwear_GhillieSuit_Helmet_Survivors2020_NW; (Fight For Freedom)
Plan: Ghoul Chair;MOON_DO_Workshop_Recipe_FeralGhoulChair; (Fight For Freedom)
Plan: Gilded Wall Clock;Recipe_Workshop_WallDecor_WallClocks_Whitesprings; (Fight For Freedom)
Plan: Gladiator Mask;recipe_Headwear_GladiatorMask; (Fight For Freedom)
Plan: Glass Covered Shepherd's Crook;recipe_mod_melee_ShepherdsCrook_GlassCovered; (Fight For Freedom)
Plan: Glowing Skeleton Costume;Recipe_Clothes_HalloweenCostume02Glow_Skeleton_NW; (Fight For Freedom)
Plan: Glowing Skeleton Hood;Recipe_Headwear_HalloweenCostume02Glow_Skeleton_Helmet_NW; (Fight For Freedom)
Plan: Gold Scavenge Bot;SCORE_Recipe_workshop_CAMP_Utility_Collectron_Gold_GoldVendor; (Fight For Freedom)
Plan: Golf Club;Recipe_Weapon_Melee_GolfClub; (Fight For Freedom)
Plan: Gorilla Chair;MOON_DO_Workshop_Recipe_GorillaChair; (Fight For Freedom)
Plan: Grafton Monster Lamp;Recipe_Workshop_Lights_Grafton_Monster_Lamp; (Fight For Freedom)
Plan: Grafton Monster Poster;Moon_Recipe_Workshop_StandalonePoster_Grafton; (Fight For Freedom)
Plan: Greek Letters Set;Recipe_Workshop_WallDecor_Signs_GreekLetters; (Fight For Freedom)
Plan: Green Backpack Material;zzz_Recipe_Backpack_Material_Green; (Fight For Freedom)
Plan: Grim Reaper Vault-Boy Cutout;Recipe_Workshop_FloorDecor_Statues_GrimReaperCardboardCutouts; (Fight For Freedom)
Plan: Grocer's Backpack Mod;W05_Recipe_mod_BackPack_Effect_Relief_GoldVendor; (Fight For Freedom)
Plan: Grocery Cart Grill;Recipe_Workshop_Crafting_CraftingCooking_GroceryCartGrill; (Fight For Freedom)
Plan: Guard's Restock Kit;W05_SettlersDaily_Restock_Recipe; (Fight For Freedom)
Plan: Guitar Sword;Recipe_Weapon_Melee_GuitarSword; (Fight For Freedom)
Plan: Gulper Head;E08A_Recipe_Workshop_GulperHead; (Fight For Freedom)
Plan: Gulper Rug;E08A_Recipe_Workshop_GulperRug; (Fight For Freedom)
Plan: Gulper Smacker;E08A_Recipe_Weapon_Melee_GulperSmacker; (Fight For Freedom)
Plan: Gulper Smacker Chain-Wrapped;E08A_Recipe_Mod_Melee_GulperSmacker_Chains; (Fight For Freedom)
Plan: Gulper Smacker Sharp;E08A_Recipe_Mod_Melee_GulperSmacker_Blades; (Fight For Freedom)
Plan: Gulper Smacker Spiked;E08A_Recipe_Mod_Melee_GulperSmacker_Nails; (Fight For Freedom)
Plan: Gulpershine Poster;zzzE08A_Recipe_Workshop_WallDecor_Posters_Moonshine; (Fight For Freedom)
Plan: Half Empty Pumpkin Rack;Recipe_Workshop_FloorDecor_PumpkinRack03; (Fight For Freedom)
Plan: Half Full Pumpkin Rack;Recipe_Workshop_FloorDecor_PumpkinRack04; (Fight For Freedom)
Plan: Halloween Skull Mask;recipe_Headwear_HalloweenCostume02Hat_Skeleton; (Fight For Freedom)
Plan: Handmade Gun;Recipe_Weapon_Ranged_HandmadeGun; (Fight For Freedom)
Plan: Handmade Rifle Long NV Scope;recipe_DLC04_mod_HandMadeGun_SCOPE_Longscope_NV_Base; (Fight For Freedom)
Plan: Handmade Rifle Medium NV Scope;recipe_DLC04_mod_HandMadeGun_SCOPE_MediumScope_NV_Base; (Fight For Freedom)
Plan: Handmade Rifle Short NV Scope;recipe_DLC04_mod_HandMadeGun_SCOPE_shortscope_NV_Base; (Fight For Freedom)
Plan: Happy Jack O'Lantern;Recipe_Workshop_FloorDecor_PumpkinCarved08; (Fight For Freedom)
Plan: Harness;recipe_Armor_Raider_Underarmor_Harness; (Fight For Freedom)
Plan: Harpoon Gun;Recipe_Weapon_Ranged_HarpoonGun; (Fight For Freedom)
Plan: Harpoon Gun Flechettes;recipe_DLC03_mod_HarpoonGun_Magazine_Flechette; (Fight For Freedom)
Plan: Hatchet Electro Fusion;recipe_mod_melee_Hatchet_ElectroFusion; (Fight For Freedom)
Plan: HazMat Suit;Recipe_Armor_HazmatSuit; (Fight For Freedom)
Plan: Heart Arch;zzzE09C_Recipe_Workshop_HeartArch; (Fight For Freedom)
Plan: Heated Crossbow Frame;recipe_mod_Crossbow_receiver_Flaming; (Fight For Freedom)
Plan: Heavy Combat Arms;Recipe_Armor_Combat_Arms_Heavy; (Fight For Freedom)
Plan: Heavy Combat Legs;Recipe_Armor_Combat_Legs_Heavy; (Fight For Freedom)
Plan: Heavy Combat Torso;Recipe_Armor_Combat_Torso_Heavy; (Fight For Freedom)
Plan: Heavy Leather Arms;Recipe_Armor_Leather_Arms_Heavy; (Fight For Freedom)
Plan: Heavy Leather Legs;Recipe_Armor_Leather_Legs_Heavy; (Fight For Freedom)
Plan: Heavy Leather Torso;Recipe_Armor_Leather_Torso_Heavy; (Fight For Freedom)
Plan: Heavy Metal Arms;Recipe_Armor_Metal_Arms_Heavy; (Fight For Freedom)
Plan: Heavy Metal Legs;Recipe_Armor_Metal_Legs_Heavy; (Fight For Freedom)
Plan: Heavy Metal Torso;Recipe_Armor_Metal_Torso_Heavy; (Fight For Freedom)
Plan: Heavy Raider Arms;Recipe_Armor_Raider_Arms_Heavy; (Fight For Freedom)
Plan: Heavy Raider Legs;Recipe_Armor_Raider_Legs_Heavy; (Fight For Freedom)
Plan: Heavy Raider Torso;Recipe_Armor_Raider_Torso_Heavy; (Fight For Freedom)
Plan: Heavy Robot Arms;recipe_Armor_Robot_Heavy_Arms; (Fight For Freedom)
Plan: Heavy Robot Legs;recipe_Armor_Robot_Heavy_Legs; (Fight For Freedom)
Plan: Heavy Robot Torso;recipe_Armor_Robot_Heavy_Torso; (Fight For Freedom)
Plan: Heavy Sheepsquatch Club;recipe_mod_melee_SheepsquatchClub_Heavy; (Fight For Freedom)
Plan: Heavy Sheepsquatch Staff;recipe_mod_melee_SheepsquatchStaff_Heavy; (Fight For Freedom)
Plan: Hellcat Blood Cleanser;recipe_mod_PowerArmor_Hellcat_Torso_Misc_Cleanser; (Fight For Freedom)
Plan: Hellcat Calibrated Shocks;recipe_mod_PowerArmor_Hellcat_Leg_Misc_Carry; (Fight For Freedom)
Plan: Hellcat Chest Piece;recipe_Armor_PowerArmor_Hellcat_Torso; (Fight For Freedom)
Plan: Hellcat Cooling Vent;recipe_mod_PowerArmor_Hellcat_Leg_Misc_ExplVent; (Fight For Freedom)
Plan: Hellcat Core Assembly;recipe_mod_PowerArmor_Hellcat_Torso_Misc_BatRegen; (Fight For Freedom)
Plan: Hellcat Emergency Protocols;recipe_mod_PowerArmor_Hellcat_Torso_Misc_Emergency; (Fight For Freedom)
Plan: Hellcat Helm;recipe_Armor_PowerArmor_Hellcat_Helmet; (Fight For Freedom)
Plan: Hellcat Hydraulic Bracers;recipe_mod_PowerArmor_Hellcat_Arm_Misc_Unarmed; (Fight For Freedom)
Plan: Hellcat Internal Database;recipe_mod_PowerArmor_Hellcat_Helmet_Misc_Int; (Fight For Freedom)
Plan: Hellcat Jet Pack;recipe_mod_PowerArmor_Hellcat_Torso_Misc_JetPack; (Fight For Freedom)
Plan: Hellcat Kinetic Dynamo;recipe_mod_PowerArmor_Hellcat_Torso_Misc_Kinetic; (Fight For Freedom)
Plan: Hellcat Kinetic Servos;recipe_mod_PowerArmor_Hellcat_Leg_Misc_APRegen; (Fight For Freedom)
Plan: Hellcat Left Arm;recipe_Armor_PowerArmor_Hellcat_ArmLeft; (Fight For Freedom)
Plan: Hellcat Left Leg;recipe_Armor_PowerArmor_Hellcat_LegLeft; (Fight For Freedom)
Plan: Hellcat Medic Pump;recipe_mod_PowerArmor_Hellcat_Torso_Misc_MedicPump; (Fight For Freedom)
Plan: Hellcat Motion-Assist Servos;recipe_mod_PowerArmor_Hellcat_Torso_Misc_Str; (Fight For Freedom)
Plan: Hellcat Optimized Bracers;recipe_mod_PowerArmor_Hellcat_Arm_Misc_Optimized; (Fight For Freedom)
Plan: Hellcat Optimized Servos;recipe_mod_PowerArmor_Hellcat_Leg_Misc_OptimizedServos; (Fight For Freedom)
Plan: Hellcat Overdrive Servos;recipe_mod_PowerArmor_Hellcat_Leg_Misc_SprintBoost; (Fight For Freedom)
Plan: Hellcat Reactive Plates;recipe_mod_PowerArmor_Hellcat_Torso_Misc_Reactive; (Fight For Freedom)
Plan: Hellcat Recon Sensors;recipe_mod_PowerArmor_Hellcat_Helmet_Misc_Recon; (Fight For Freedom)
Plan: Hellcat Right Arm;recipe_Armor_PowerArmor_Hellcat_ArmRight; (Fight For Freedom)
Plan: Hellcat Right Leg;recipe_Armor_PowerArmor_Hellcat_LegRight; (Fight For Freedom)
Plan: Hellcat Rusty Knuckles;recipe_mod_PowerArmor_Hellcat_Arm_Misc_Bleed; (Fight For Freedom)
Plan: Hellcat Sensor Array;recipe_mod_PowerArmor_Hellcat_Helmet_Misc_Sensor; (Fight For Freedom)
Plan: Hellcat Stealth Boy;recipe_mod_PowerArmor_Hellcat_Torso_Misc_StealthBoy; (Fight For Freedom)
Plan: Hellcat Targeting HUD;recipe_mod_PowerArmor_Hellcat_Helmet_Misc_DetectLife; (Fight For Freedom)
Plan: Hellcat Tesla Bracers;recipe_mod_PowerArmor_Hellcat_Arm_Misc_ShockDmg; (Fight For Freedom)
Plan: Hellcat Tesla Coils;recipe_mod_PowerArmor_Hellcat_Torso_Misc_Tesla; (Fight For Freedom)
Plan: Hellcat VATS Matrix Overlay;recipe_mod_PowerArmor_Hellcat_Helmet_Misc_VATSChance; (Fight For Freedom)
Plan: Hellfire Prototype Power Armor Paint;recipe_mod_PowerArmor_Material_Paint_Hellfire; (Fight For Freedom)
Plan: Hellfire Prototype Power Armor Paint;Recipe_mod_PowerArmor_Paint_Hellfire_NW; (Fight For Freedom)
Plan: Hello Neon Sign;Recipe_Workshop_Lights_NeonSignHello; (Fight For Freedom)
Plan: Hellstorm Missile Launcher;Recipe_Weapon_Ranged_BOSRocketLauncher; (Fight For Freedom)
Plan: Hellstorm Missile Launcher Cryo Payload;recipe_mod_BOSRocketLauncher_TubeBarrel_Cryo_GoldVendor; (Fight For Freedom)
Plan: Hellstorm Missile Launcher Enhanced Blast Payload;recipe_mod_BOSRocketLauncher_TubeBarrel_Hex_GoldVendor; (Fight For Freedom)
Plan: Hellstorm Missile Launcher Long NV Scope;recipe_mod_BOSRocketLauncher_Scope_ScopeLong_NV_GoldVendor; (Fight For Freedom)
Plan: Hellstorm Missile Launcher Napalm Payload;recipe_mod_BOSRocketLauncher_TubeBarrel_Napalm_GoldVendor; (Fight For Freedom)
Plan: Hellstorm Missile Launcher Plasma Payload;recipe_mod_BOSRocketLauncher_TubeBarrel_Plasma_GoldVendor; (Fight For Freedom)
Plan: Hellstorm Missile Launcher Short Recon Scope;recipe_mod_BOSRocketLauncher_SCOPE_shortscope_Recon_Base_GoldVendor; (Fight For Freedom)
Plan: High-Tech Bench;Recipe_Workshop_Benches_Metal_HighTechMetal; (Fight For Freedom)
Plan: High-Tech Light Set;Recipe_Workshop_Lights_HighTechLights; (Fight For Freedom)
Plan: High-Tech Table;Recipe_Workshop_Tables_HighTechRoundTable01_Dirty; (Fight For Freedom)
Plan: Holiday Tree;Recipe_Workshop_FloorDecor_ChristmasTree_Christmas2019_NW; (Fight For Freedom)
Plan: Holiday Wreath;Recipe_Workshop_WallDecor_ChristmasWreath_Christmas2019_NW; (Fight For Freedom)
Plan: Hollywood Vanity;SCORE_Recipe_workshop_CAMP_Utility_HollywoodVanity_GoldVendor; (Fight For Freedom)
Plan: Horned Shepherd's Crook;recipe_mod_melee_ShepherdsCrook_SheepSquatchHorn; (Fight For Freedom)
Plan: Hospital Bed;Recipe_Workshop_Bed_BedHospital; (Fight For Freedom)
Plan: Hot Rod Flames Gatling Laser Paint;Recipe_mod_GatlingLaser_Material_Paint_HotRodFlames_NW; (Fight For Freedom)
Plan: Hot Rod Flames Handmade Skin;Recipe_mod_Handmade_Material_Paint_HotRod; (Fight For Freedom)
Plan: Hot Rod Flames Paint;POST_recipe_mod_PowerArmor_Material_Paint_HotRod03_Flames; (Fight For Freedom)
Plan: Hot Rod Hot Pink Paint;POST_recipe_mod_PowerArmor_Material_Paint_HotRod02_Pink; (Fight For Freedom)
Plan: Hot Rod Shark Paint;POST_recipe_mod_PowerArmor_Material_Paint_HotRod01_Shark; (Fight For Freedom)
Plan: Hula Hoop;E09B_Workshop_Recipe_HulaHoop; (Fight For Freedom)
Plan: Human Tube 1;Recipe_Workshop_HumanMaleTube; (Fight For Freedom)
Plan: Human Tube 2;Recipe_Workshop_HumanFemaleTube; (Fight For Freedom)
Plan: Hunting Rifle;Recipe_Weapon_Ranged_HuntingRifle; (Fight For Freedom)
Plan: Hunting Rifle .38 Receiver;recipe_mod_HuntingRifle_Receiver_AmmoConv38; (Fight For Freedom)
Plan: Hunting Rifle .50 Receiver;recipe_mod_HuntingRifle_Receiver_AmmoConv50; (Fight For Freedom)
Plan: Hunting Rifle Critical .38 Receiver;recipe_mod_HuntingRifle_Receiver_AmmoConv38-CritDMG; (Fight For Freedom)
Plan: Hunting Rifle Critical .50 Receiver;recipe_mod_HuntingRifle_Receiver_AmmoConv50-CritDMG; (Fight For Freedom)
Plan: Hunting Rifle Hasty .38 Receiver;recipe_mod_HuntingRifle_Receiver_FastTrigger-AmmoConv38; (Fight For Freedom)
Plan: Hunting Rifle Hasty .50 Receiver;recipe_mod_HuntingRifle_Receiver_FastTrigger-AmmoConv50; (Fight For Freedom)
Plan: Hunting Rifle Long NV Scope;recipe_mod_HuntingRifle_SCOPE_LongScope_NV_Base; (Fight For Freedom)
Plan: Hunting Rifle Medium NV Scope;recipe_mod_HuntingRifle_SCOPE_MediumScope_NV_Base; (Fight For Freedom)
Plan: Hunting Rifle Precise .38 Receiver;recipe_mod_HuntingRifle_Receiver_AmmoConv38-HipAccuracy; (Fight For Freedom)
Plan: Hunting Rifle Precise .50 Receiver;recipe_mod_HuntingRifle_Receiver_AmmoConv50-HipAccuracy; (Fight For Freedom)
Plan: Hunting Rifle Refined .38 Receiver;recipe_mod_HuntingRifle_Receiver_AmmoConv38-Damage; (Fight For Freedom)
Plan: Hunting Rifle Refined .50 Receiver;recipe_mod_HuntingRifle_Receiver_AmmoConv50-Damage; (Fight For Freedom)
Plan: Hunting Rifle Scorched Killer's Receiver;recipe_mod_HuntingRifle_Receiver_ScorchedKiller; (Fight For Freedom)
Plan: Hunting Rifle Short NV Scope;recipe_mod_HuntingRifle_SCOPE_ShortScope_NV_Base; (Fight For Freedom)
Plan: Hunting Rifle Skin - Union;Recipe_mod_HuntingRifle_Material_Paint_XPD_Union; (Fight For Freedom)
Plan: Hunting Rifle Wrapping Paper Paint;Recipe_mod_Rifle_Paint_WrappingPaper_Christmas2019_NW; (Fight For Freedom)
Plan: Ice Machine;Recipe_Workshop_Appliances_IceMachine; (Fight For Freedom)
Plan: Inferno Mark 1 Power Armor Paints;recipe_mod_PowerArmor_Material_Paint_Inferno_Mk_1; (Fight For Freedom)
Plan: Inferno Mark 2 Power Armor Paints;recipe_mod_PowerArmor_Material_Paint_Inferno_Mk_2; (Fight For Freedom)
Plan: Inferno Mark 3 Power Armor Paints;recipe_mod_PowerArmor_Material_Paint_Inferno_Mk_3; (Fight For Freedom)
Plan: Insurgent Hat;Recipe_Headwear_Insurgent; (Fight For Freedom)
Plan: Insurgent Outfit;Recipe_Clothes_InsurgentOutfit; (Fight For Freedom)
Plan: Intergalactic Handmade Skin;Recipe_mod_Handmade_Material_Paint_Intergalactic; (Fight For Freedom)
Plan: Jersey Devil Poster;Moon_Recipe_Workshop_StandalonePoster_Jersey; (Fight For Freedom)
Plan: Jewelry Stand Flair Display;SCORE_Recipe_workshop_CAMP_Display_Flair_Display_GoldVendor; (Fight For Freedom)
Plan: Joey Bello;SCORE_Recipe_workshop_CAMP_Ally_Joey_Bello_GoldVendor; (Fight For Freedom)
Plan: Jukebox;Recipe_Workshop_Appliances_Jukebox; (Fight For Freedom)
Plan: Junkyard Fountain;Recipe_Workshop_FloorDecor_Junkyard_Fountain; (Fight For Freedom)
Plan: Katherine Swan;SCORE_Recipe_workshop_CAMP_Ally_Katherine_GoldVendor; (Fight For Freedom)
Plan: Kids Brahmin Clock;MOON_Herd_Workshop_Recipe_KidsCowClock; (Fight For Freedom)
Plan: Kids Truck Bed;MOON_DO_Workshop_Recipe_KidsTruckBed; (Fight For Freedom)
Plan: Kitchen Chairs;Recipe_Workshop_Chairs_Kitchen01; (Fight For Freedom)
Plan: Kitchen Stove;Recipe_Workshop_Appliances_Stove; (Fight For Freedom)
Plan: Knuckles;Recipe_Weapon_Melee_Knuckles; (Fight For Freedom)
Plan: Large Generator;Recipe_Workshop_Power_Generator_Large; (Fight For Freedom)
Plan: Large Supply Crate;Recipe_Workshop_Container_StashBox_Supply_Crate_Large; (Fight For Freedom)
Plan: Large Tent;Recipe_Workshop_MiscStructures_Tent_Large; (Fight For Freedom)
Plan: Large Toolbox;Recipe_Workshop_Container_ToolboxLarge; (Fight For Freedom)
Plan: Large Ultracite Shard;E09A_Recipe_Workshop_FloorDecor_LargeUltraciteShard; (Fight For Freedom)
Plan: Large Ultracite Shard;NWOT_Recipe_Workshop_FloorDecor_LargeUltraciteShard; (Fight For Freedom)
Plan: Large Water Purifier;Recipe_Workshop_Water_WaterPurifierLarge; (Fight For Freedom)
Plan: Laser Gun;Recipe_Weapon_Ranged_LaserGun; (Fight For Freedom)
Plan: Laser Gun Aligned Automatic Barrel;recipe_mod_LaserGun_Barrel_Spinning_Recoil-HipAccuracy; (Fight For Freedom)
Plan: Laser Gun Blue Camo Paint;recipe_mod_weapon_LaserGun_material_CamoBlue; (Fight For Freedom)
Plan: Laser Gun Hot Rod Flames Paint;recipe_mod_weapon_LaserGun_material_HotRodFlames; (Fight For Freedom)
Plan: Laser Gun Long NV Scope;recipe_mod_LaserGun_SCOPE_longscope_NV_Base; (Fight For Freedom)
Plan: Laser Gun Medium NV Scope;recipe_mod_LaserGun_SCOPE_MediumScope_NV_Base; (Fight For Freedom)
Plan: Laser Gun Medium Scope;Recipe_Weapon_Mod_Ranged_LaserGun_SCOPE_MediumScope_Base; (Fight For Freedom)
Plan: Laser Gun Refined Beta Wave Tuner;recipe_mod_LaserGun_Receiver_Burning-HipAccuracy; (Fight For Freedom)
Plan: Laser Gun Severe Beta Wave Tuner;recipe_mod_LaserGun_Receiver_Burning-CritDMG; (Fight For Freedom)
Plan: Laser Gun Short NV Scope;recipe_mod_LaserGun_SCOPE_shortscope_NV_Base; (Fight For Freedom)
Plan: Laser Gun Tuned Beta Wave Tuner;recipe_mod_LaserGun_Receiver_Burning-FastTrigger; (Fight For Freedom)
Plan: Laser Musket;CUT_Recipe_Weapon_Ranged_LaserMusket; (Fight For Freedom)
Plan: Laser Musket Long NV Scope;CUT_recipe_mod_LaserMusket_Scope_ScopeLong_NV; (Fight For Freedom)
Plan: Laser Musket Medium NV Scope;CUT_recipe_mod_LaserMusket_Scope_ScopeMedium_NV; (Fight For Freedom)
Plan: Laser Musket Short NV Scope;CUT_recipe_mod_LaserMusket_Scope_ScopeShort_NV; (Fight For Freedom)
Plan: Lawn Flamingoes;Recipe_Workshop_FloorDecor_Misc_LawnFlamingos; (Fight For Freedom)
